"MessageNumber","DiagnosisTypes","Timestamp","TimeElapsed","Module","Summary","UsbDevice","TransferData"
"6300","None","2017-08-02T01:46:47.5694619","0.0006064","UsbSpec","Control Out Transfer","2 ","08,01,84,00,C3,00,00,00",
"6299","None","2017-08-02T01:46:47.5694041","0.0159113","UsbSpec","Interrupt In Transfer","2 ","00,08,01,88,3B,28,46,C6",
"6296","None","2017-08-02T01:46:47.5612253","0.0005505","UsbSpec","Control Out Transfer","2 ","08,01,80,00,C3,00,00,00",
"6295","None","2017-08-02T01:46:47.5611136","0.0162609","UsbSpec","Interrupt In Transfer","2 ","00,08,01,84,F4,05,19,02",
"6292","None","2017-08-02T01:46:47.5533271","0.0009360","UsbSpec","Control Out Transfer","2 ","08,01,7C,00,C3,00,00,00",
"6291","None","2017-08-02T01:46:47.5533003","0.0160358","UsbSpec","Interrupt In Transfer","2 ","00,08,01,80,45,43,0C,40",
"6288","None","2017-08-02T01:46:47.5449633","0.0005652","UsbSpec","Control Out Transfer","2 ","08,01,78,00,C3,00,00,00",
"6287","None","2017-08-02T01:46:47.5448980","0.0161956","UsbSpec","Interrupt In Transfer","2 ","00,08,01,7C,B4,D4,53,44",
"6284","None","2017-08-02T01:46:47.5375140","0.0008582","UsbSpec","Control Out Transfer","2 ","08,01,74,00,C3,00,00,00",
"6283","None","2017-08-02T01:46:47.5374287","0.0158127","UsbSpec","Interrupt In Transfer","2 ","00,08,01,78,29,19,14,28",
"6280","None","2017-08-02T01:46:47.5289992","0.0005999","UsbSpec","Control Out Transfer","2 ","08,01,70,00,C3,00,00,00",
"6279","None","2017-08-02T01:46:47.5289142","0.0159400","UsbSpec","Interrupt In Transfer","2 ","00,08,01,74,BE,41,9A,0A",
"6276","None","2017-08-02T01:46:47.5215525","0.0009153","UsbSpec","Control Out Transfer","2 ","08,01,6C,00,C3,00,00,00",
"6275","None","2017-08-02T01:46:47.5214706","0.0159418","UsbSpec","Interrupt In Transfer","2 ","00,08,01,70,AD,44,18,66",
"6272","None","2017-08-02T01:46:47.5132472","0.0008432","UsbSpec","Control Out Transfer","2 ","08,01,68,00,C3,00,00,00",
"6271","None","2017-08-02T01:46:47.5131849","0.0157116","UsbSpec","Interrupt In Transfer","2 ","00,08,01,6C,21,28,27,5A",
"6268","None","2017-08-02T01:46:47.5054306","0.0006381","UsbSpec","Control Out Transfer","2 ","08,01,64,00,C3,00,00,00",
"6267","None","2017-08-02T01:46:47.5053543","0.0161008","UsbSpec","Interrupt In Transfer","2 ","00,08,01,68,AA,19,52,0C",
"6264","None","2017-08-02T01:46:47.4970373","0.0006430","UsbSpec","Control Out Transfer","2 ","08,01,60,00,C3,00,00,00",
"6263","None","2017-08-02T01:46:47.4969316","0.0161748","UsbSpec","Interrupt In Transfer","2 ","00,08,01,64,A1,81,E9,40",
"6260","None","2017-08-02T01:46:47.4894283","0.0006468","UsbSpec","Control Out Transfer","2 ","08,01,5C,00,C3,00,00,00",
"6259","None","2017-08-02T01:46:47.4893535","0.0159498","UsbSpec","Interrupt In Transfer","2 ","00,08,01,60,87,EC,A0,44",
"6256","None","2017-08-02T01:46:47.4812484","0.0006354","UsbSpec","Control Out Transfer","2 ","08,01,58,00,C3,00,00,00",
"6255","None","2017-08-02T01:46:47.4811706","0.0157262","UsbSpec","Interrupt In Transfer","2 ","00,08,01,5C,80,02,83,28",
"6252","None","2017-08-02T01:46:47.4734476","0.0005863","UsbSpec","Control Out Transfer","2 ","08,01,54,00,C3,00,00,00",
"6251","None","2017-08-02T01:46:47.4733743","0.0159290","UsbSpec","Interrupt In Transfer","2 ","00,08,01,58,8E,3F,13,06",
"6248","None","2017-08-02T01:46:47.4650747","0.0004757","UsbSpec","Control Out Transfer","2 ","08,01,50,00,C3,00,00,00",
"6247","None","2017-08-02T01:46:47.4649739","0.0161623","UsbSpec","Interrupt In Transfer","2 ","00,08,01,54,DF,43,80,8C",
"6244","None","2017-08-02T01:46:47.4574630","0.0007408","UsbSpec","Control Out Transfer","2 ","08,01,4C,00,C3,00,00,00",
"6243","None","2017-08-02T01:46:47.4573837","0.0159559","UsbSpec","Interrupt In Transfer","2 ","00,08,01,50,99,27,DE,9C",
"6240","None","2017-08-02T01:46:47.4494598","0.0006415","UsbSpec","Control Out Transfer","2 ","08,01,48,00,C3,00,00,00",
"6239","None","2017-08-02T01:46:47.4493809","0.0155613","UsbSpec","Interrupt In Transfer","2 ","00,08,01,4C,90,0A,9A,18",
"6236","None","2017-08-02T01:46:47.4410345","0.0004735","UsbSpec","Control Out Transfer","2 ","08,01,44,00,C3,00,00,00",
"6235","None","2017-08-02T01:46:47.4409325","0.0164191","UsbSpec","Interrupt In Transfer","2 ","00,08,01,48,50,CE,20,41",
"6232","None","2017-08-02T01:46:47.4334674","0.0007185","UsbSpec","Control Out Transfer","2 ","08,01,40,00,C3,00,00,00",
"6231","None","2017-08-02T01:46:47.4333888","0.0159528","UsbSpec","Interrupt In Transfer","2 ","00,08,01,44,8E,D4,27,44",
"6228","None","2017-08-02T01:46:47.4251783","0.0006431","UsbSpec","Control Out Transfer","2 ","08,01,3C,00,C3,00,00,00",
"6227","None","2017-08-02T01:46:47.4251293","0.0157719","UsbSpec","Interrupt In Transfer","2 ","00,08,01,40,43,0C,EB,28",
"6224","None","2017-08-02T01:46:47.4174440","0.0006147","UsbSpec","Control Out Transfer","2 ","08,01,38,00,C3,00,00,00",
"6223","None","2017-08-02T01:46:47.4173518","0.0159695","UsbSpec","Interrupt In Transfer","2 ","00,08,01,3C,4D,40,A6,18",
"6220","None","2017-08-02T01:46:47.4090133","0.0004596","UsbSpec","Control Out Transfer","2 ","08,01,34,00,C3,00,00,00",
"6219","None","2017-08-02T01:46:47.4088914","0.0161684","UsbSpec","Interrupt In Transfer","2 ","00,08,01,38,1D,44,BE,4A",
"6216","None","2017-08-02T01:46:47.4014413","0.0006136","UsbSpec","Control Out Transfer","2 ","08,01,30,00,C3,00,00,00",
"6215","None","2017-08-02T01:46:47.4013571","0.0159619","UsbSpec","Interrupt In Transfer","2 ","00,08,01,34,D7,26,BB,76",
"6212","None","2017-08-02T01:46:47.3929948","0.0006155","UsbSpec","Control Out Transfer","2 ","08,01,2C,00,C3,00,00,00",
"6211","None","2017-08-02T01:46:47.3928846","0.0159686","UsbSpec","Interrupt In Transfer","2 ","00,08,01,30,DA,06,DF,03",
"6208","None","2017-08-02T01:46:47.3854640","0.0007536","UsbSpec","Control Out Transfer","2 ","08,01,28,00,C3,00,00,00",
"6207","None","2017-08-02T01:46:47.3853847","0.0159339","UsbSpec","Interrupt In Transfer","2 ","00,08,01,2C,AD,39,04,3F",
"6204","None","2017-08-02T01:46:47.3774714","0.0005667","UsbSpec","Control Out Transfer","2 ","08,01,24,00,C3,00,00,00",
"6203","None","2017-08-02T01:46:47.3773313","0.0155223","UsbSpec","Interrupt In Transfer","2 ","00,08,01,28,89,C2,69,43",
"6200","None","2017-08-02T01:46:47.3694731","0.0007276","UsbSpec","Control Out Transfer","2 ","08,01,20,00,C3,00,00,00",
"6199","None","2017-08-02T01:46:47.3693953","0.0159377","UsbSpec","Interrupt In Transfer","2 ","00,08,01,24,4B,16,8C,27",
"6196","None","2017-08-02T01:46:47.3612157","0.0006053","UsbSpec","Control Out Transfer","2 ","08,01,1C,00,C3,00,00,00",
"6195","None","2017-08-02T01:46:47.3611432","0.0161567","UsbSpec","Interrupt In Transfer","2 ","00,08,01,20,30,40,89,0A",
"6192","None","2017-08-02T01:46:47.3534640","0.0008050","UsbSpec","Control Out Transfer","2 ","08,01,18,00,C3,00,00,00",
"6191","None","2017-08-02T01:46:47.3533836","0.0159615","UsbSpec","Interrupt In Transfer","2 ","00,08,01,1C,90,43,36,99",
"6188","None","2017-08-02T01:46:47.3449707","0.0004591","UsbSpec","Control Out Transfer","2 ","08,01,14,00,C3,00,00,00",
"6187","None","2017-08-02T01:46:47.3449001","0.0162118","UsbSpec","Interrupt In Transfer","2 ","00,08,01,18,A0,26,73,F4",
"6184","None","2017-08-02T01:46:47.3374387","0.0006083","UsbSpec","Control Out Transfer","2 ","08,01,10,00,C3,00,00,00",
"6183","None","2017-08-02T01:46:47.3373768","0.0159751","UsbSpec","Interrupt In Transfer","2 ","00,08,01,14,26,15,F4,0B",
"6180","None","2017-08-02T01:46:47.3290209","0.0006359","UsbSpec","Control Out Transfer","2 ","08,01,0C,00,C3,00,00,00",
"6179","None","2017-08-02T01:46:47.3289484","0.0159219","UsbSpec","Interrupt In Transfer","2 ","00,08,01,10,6F,0E,87,3F",
"6176","None","2017-08-02T01:46:47.3214429","0.0006298","UsbSpec","Control Out Transfer","2 ","08,01,08,00,C3,00,00,00",
"6175","None","2017-08-02T01:46:47.3213858","0.0159343","UsbSpec","Interrupt In Transfer","2 ","00,08,01,0C,2E,FD,8B,43",
"6172","None","2017-08-02T01:46:47.3130402","0.0005497","UsbSpec","Control Out Transfer","2 ","08,01,04,00,C3,00,00,00",
"6171","None","2017-08-02T01:46:47.3129386","0.0159777","UsbSpec","Interrupt In Transfer","2 ","00,08,01,08,18,0B,10,27",
"6168","None","2017-08-02T01:46:47.3054323","0.0006434","UsbSpec","Control Out Transfer","2 ","08,01,00,00,C3,00,00,00",
"6167","None","2017-08-02T01:46:47.3053530","0.0159649","UsbSpec","Interrupt In Transfer","2 ","00,08,01,04,A7,3E,8C,0A",
"6164","None","2017-08-02T01:46:47.2969881","0.0007551","UsbSpec","Control Out Transfer","2 ","08,00,FC,00,C3,00,00,00",
"6163","None","2017-08-02T01:46:47.2969209","0.0159882","UsbSpec","Interrupt In Transfer","2 ","00,08,01,00,23,43,C5,70",
"6160","None","2017-08-02T01:46:47.2894323","0.0007646","UsbSpec","Control Out Transfer","2 ","08,00,F8,00,C3,00,00,00",
"6159","None","2017-08-02T01:46:47.2893534","0.0159683","UsbSpec","Interrupt In Transfer","2 ","00,08,00,FC,10,27,DB,9D",
"6156","None","2017-08-02T01:46:47.2812596","0.0007604","UsbSpec","Control Out Transfer","2 ","08,00,F4,00,C3,00,00,00",
"6155","None","2017-08-02T01:46:47.2811923","0.0157002","UsbSpec","Interrupt In Transfer","2 ","00,08,00,F8,99,0A,19,0B",
"6152","None","2017-08-02T01:46:47.2734701","0.0006981","UsbSpec","Control Out Transfer","2 ","08,00,F0,00,C3,00,00,00",
"6151","None","2017-08-02T01:46:47.2733911","0.0159313","UsbSpec","Interrupt In Transfer","2 ","00,08,00,F4,3A,18,A8,3E",
"6148","None","2017-08-02T01:46:47.2652796","0.0006351","UsbSpec","Control Out Transfer","2 ","08,00,EC,00,C3,00,00,00",
"6147","None","2017-08-02T01:46:47.2652010","0.0159506","UsbSpec","Interrupt In Transfer","2 ","00,08,00,F0,73,DD,23,43",
"6144","None","2017-08-02T01:46:47.2574655","0.0007510","UsbSpec","Control Out Transfer","2 ","08,00,E8,00,C3,00,00,00",
"6143","None","2017-08-02T01:46:47.2573862","0.0159381","UsbSpec","Interrupt In Transfer","2 ","00,08,00,EC,1A,0B,10,27",
"6140","None","2017-08-02T01:46:47.2494431","0.0006230","UsbSpec","Control Out Transfer","2 ","08,00,E4,00,C3,00,00,00",
"6139","None","2017-08-02T01:46:47.2493407","0.0158286","UsbSpec","Interrupt In Transfer","2 ","00,08,00,E8,A8,3E,96,0A",
"6136","None","2017-08-02T01:46:47.2413447","0.0008394","UsbSpec","Control Out Transfer","2 ","08,00,E0,00,C3,00,00,00",
"6135","None","2017-08-02T01:46:47.2412103","0.0161457","UsbSpec","Interrupt In Transfer","2 ","00,08,00,E4,23,43,DB,83",
"6132","None","2017-08-02T01:46:47.2334906","0.0007393","UsbSpec","Control Out Transfer","2 ","08,00,DC,00,C3,00,00,00",
"6131","None","2017-08-02T01:46:47.2333868","0.0159071","UsbSpec","Interrupt In Transfer","2 ","00,08,00,E0,00,00,05,FE",
"6128","None","2017-08-02T01:46:47.2249701","0.0004456","UsbSpec","Control Out Transfer","2 ","08,00,D8,00,C3,00,00,00",
"6127","None","2017-08-02T01:46:47.2249509","0.0162379","UsbSpec","Interrupt In Transfer","2 ","00,08,00,DC,00,00,01,00",
"6124","None","2017-08-02T01:46:47.2175031","0.0007589","UsbSpec","Control Out Transfer","2 ","08,00,D4,00,C3,00,00,00",
"6123","None","2017-08-02T01:46:47.2174200","0.0159487","UsbSpec","Interrupt In Transfer","2 ","00,08,00,D8,00,00,00,00",
"6120","None","2017-08-02T01:46:47.2090109","0.0007480","UsbSpec","Control Out Transfer","2 ","08,00,D0,00,C3,00,00,00",
"6119","None","2017-08-02T01:46:47.2089324","0.0159603","UsbSpec","Interrupt In Transfer","2 ","00,08,00,D4,00,00,00,00",
"6116","None","2017-08-02T01:46:47.2015628","0.0009220","UsbSpec","Control Out Transfer","2 ","08,00,CC,00,C3,00,00,00",
"6115","None","2017-08-02T01:46:47.2014710","0.0159336","UsbSpec","Interrupt In Transfer","2 ","00,08,00,D0,00,00,00,00",
"6112","None","2017-08-02T01:46:47.1929411","0.0004731","UsbSpec","Control Out Transfer","2 ","08,00,C8,00,C3,00,00,00",
"6111","None","2017-08-02T01:46:47.1928893","0.0160287","UsbSpec","Interrupt In Transfer","2 ","00,08,00,CC,00,00,00,00",
"6108","None","2017-08-02T01:46:47.1854367","0.0006090","UsbSpec","Control Out Transfer","2 ","08,00,C4,00,C3,00,00,00",
"6107","None","2017-08-02T01:46:47.1853608","0.0160947","UsbSpec","Interrupt In Transfer","2 ","00,08,00,C8,DF,00,FF,00",
"6104","None","2017-08-02T01:46:47.1771389","0.0004852","UsbSpec","Control Out Transfer","2 ","08,00,C0,00,C3,00,00,00",
"6103","None","2017-08-02T01:46:47.1770317","0.0158244","UsbSpec","Interrupt In Transfer","2 ","00,08,00,C4,9F,00,BF,00",
"6100","None","2017-08-02T01:46:47.1694839","0.0007344","UsbSpec","Control Out Transfer","2 ","08,00,BC,00,C3,00,00,00",
"6099","None","2017-08-02T01:46:47.1693611","0.0159562","UsbSpec","Interrupt In Transfer","2 ","00,08,00,C0,60,00,80,00",
"6096","None","2017-08-02T01:46:47.1613511","0.0005596","UsbSpec","Control Out Transfer","2 ","08,00,B8,00,C3,00,00,00",
"6095","Validation","2017-08-02T01:46:47.1612352","0.0157614","UsbSpec","Interrupt In Transfer","2 ","00,08,00,BC,20,00,40,00",
"6092","None","2017-08-02T01:46:47.1534623","0.0006159","UsbSpec","Control Out Transfer","2 ","08,00,B4,00,C3,00,00,00",
"6091","Validation","2017-08-02T01:46:47.1533834","0.0159464","UsbSpec","Interrupt In Transfer","2 ","00,08,00,B8,09,00,00,00",
"6088","None","2017-08-02T01:46:47.1449989","0.0004802","UsbSpec","Control Out Transfer","2 ","08,00,B0,00,C3,00,00,00",
"6087","Validation","2017-08-02T01:46:47.1449207","0.0162832","UsbSpec","Interrupt In Transfer","2 ","00,08,00,B4,77,85,D7,66",
"6084","None","2017-08-02T01:46:47.1374525","0.0006294","UsbSpec","Control Out Transfer","2 ","08,00,AC,00,C3,00,00,00",
"6083","Validation","2017-08-02T01:46:47.1373864","0.0159627","UsbSpec","Interrupt In Transfer","2 ","00,08,00,B0,48,19,75,77",
"6080","None","2017-08-02T01:46:47.1291099","0.0004837","UsbSpec","Control Out Transfer","2 ","08,00,A8,00,C3,00,00,00",
"6079","Validation","2017-08-02T01:46:47.1289962","0.0158592","UsbSpec","Interrupt In Transfer","2 ","00,08,00,AC,40,5C,19,00",
"6076","None","2017-08-02T01:46:47.1214820","0.0009028","UsbSpec","Control Out Transfer","2 ","08,00,A4,00,C3,00,00,00",
"6075","None","2017-08-02T01:46:47.1213868","0.0159747","UsbSpec","Interrupt In Transfer","2 ","00,08,00,A8,FD,C0,92,34",
"6072","None","2017-08-02T01:46:47.1129777","0.0007593","UsbSpec","Control Out Transfer","2 ","08,00,A0,00,C3,00,00,00",
"6071","None","2017-08-02T01:46:47.1128909","0.0160778","UsbSpec","Interrupt In Transfer","2 ","00,08,00,A4,38,01,00,00",
"6068","None","2017-08-02T01:46:47.1054850","0.0008632","UsbSpec","Control Out Transfer","2 ","08,00,9C,00,C3,00,00,00",
"6067","Validation","2017-08-02T01:46:47.1054023","0.0159645","UsbSpec","Interrupt In Transfer","2 ","00,08,00,A0,56,A6,D7,66",
"6064","None","2017-08-02T01:46:47.0969135","0.0004433","UsbSpec","Control Out Transfer","2 ","08,00,98,00,C3,00,00,00",
"6063","None","2017-08-02T01:46:47.0968626","0.0160120","UsbSpec","Interrupt In Transfer","2 ","00,08,00,9C,28,5C,19,00",
"6060","None","2017-08-02T01:46:47.0895303","0.0007423","UsbSpec","Control Out Transfer","2 ","08,00,94,00,C3,00,00,00",
"6059","None","2017-08-02T01:46:47.0894510","0.0159343","UsbSpec","Interrupt In Transfer","2 ","00,08,00,98,30,00,10,01",
"6056","None","2017-08-02T01:46:47.0813878","0.0008869","UsbSpec","Control Out Transfer","2 ","08,00,90,00,C3,00,00,00",
"6055","None","2017-08-02T01:46:47.0813047","0.0155416","UsbSpec","Interrupt In Transfer","2 ","00,08,00,94,31,32,33,00",
"6052","None","2017-08-02T01:46:47.0734431","0.0006207","UsbSpec","Control Out Transfer","2 ","08,00,8C,00,C3,00,00,00",
"6051","None","2017-08-02T01:46:47.0733487","0.0160868","UsbSpec","Interrupt In Transfer","2 ","00,08,00,90,4C,45,4E,34",
"6048","None","2017-08-02T01:46:47.0650665","0.0004651","UsbSpec","Control Out Transfer","2 ","08,00,88,00,C3,00,00,00",
"6047","None","2017-08-02T01:46:47.0649543","0.0163308","UsbSpec","Interrupt In Transfer","2 ","00,08,00,8C,15,02,0B,12",
"6044","None","2017-08-02T01:46:47.0574533","0.0006128","UsbSpec","Control Out Transfer","2 ","08,00,84,00,C3,00,00,00",
"6043","None","2017-08-02T01:46:47.0573846","0.0159324","UsbSpec","Interrupt In Transfer","2 ","00,08,00,88,01,00,10,06",
"6040","None","2017-08-02T01:46:47.0494550","0.0006441","UsbSpec","Control Out Transfer","2 ","08,00,80,00,C3,00,00,00",
"6039","None","2017-08-02T01:46:47.0493757","0.0155499","UsbSpec","Interrupt In Transfer","2 ","00,08,00,84,00,EF,40,02",
"6036","Validation","2017-08-02T01:46:47.0408884","0.0006295","UsbSpec","Control Out Transfer","2 ","00,00,00,00,30,04,00,00",
"6035","None","2017-08-02T01:46:47.0401914","0.0171297","UsbSpec","Interrupt In Transfer","2 ","00,08,00,80,43,43,4D,32",
"6034","None","2017-08-02T01:46:47.0401703","0.0091378","UsbSpec","Interrupt In Transfer","2 ","00,00,45,43,43,4D,33,20",
"6032","Validation","2017-08-02T01:46:47.0396949","0.0003666","UsbSpec","Control Out Transfer","2 ","",
